-8.468350255795605852e-01 8.092938788543602158e-01 1.201659017530698925e+00
6.178519052833227887e-01 7.446496405541055408e-01 9.901138696501715630e-01
4.826220978738672840e-01 4.965732677424165575e-01 2.038174723318541826e-01
8.022143254012865654e-01 8.402156321461821120e-01 8.018779916029263877e-01
8.334263349606352289e-01 7.297815649524551640e-01 4.455478761039592395e-01
6.974229348620392122e-01 1.015077645610092949e+00 5.036252464352782843e-01
8.567921120939994140e-01 4.710551321048609408e-01 -1.468896435509331466e-02
7.757324873255153630e-01 6.161754307011634291e-01 1.515693869449946385e-01
7.743833141783584839e-01 8.335526921814891965e-01 5.511292701528940352e-01
8.540186466193010473e-01 6.472085475593826187e-01 6.119304437560817433e-01
9.612991202392796586e-01 5.942545569107365866e-01 7.435174931721068026e-01
8.851249841249391181e-01 8.041346399956663671e-01 9.908244570497167780e-01
1.182454635308392676e+00 3.978126515277774500e-01 3.415103739951137474e-01
7.038589333596390052e-01 8.198324735989908074e-01 4.662434375321582447e-01
8.123452310207184279e-01 7.175800982104738601e-01 4.192580579395271401e-01
1.069680913285377288e+00 3.051213954238002346e-01 3.118439565721334850e-01
8.405473156030212056e-01 7.934732368706071126e-01 3.964618697719626272e-01
8.066364263039192961e-01 7.673076993010435887e-01 4.637422941953206479e-01
6.926257416840856385e-01 3.674428587845589012e-01 6.064418311513201099e-01
2.913079089447533354e-01 7.777859155836469585e-01 4.583848013562574764e-01
4.711349399132694349e-01 6.961671040804948696e-01 4.182601659558806140e-01
1.229511642744369748e+00 9.795503325535402928e-01 1.097460536005889997e+00
9.649065390577588053e-01 6.975014403002455232e-01 4.568067674055432126e-01
6.432034549665185397e-01 9.716890813407841332e-01 4.882827743091737727e-01
2.012402679638127800e+00 8.395928065791746775e-01 6.146976982667310407e-01
6.546937719121384003e-01 8.806645699163447860e-01 4.289162616242506720e-01
6.962897045326358336e-01 8.025377906993820254e-01 2.830400767477060930e-01
8.593286086683604719e-01 5.015851960248645103e-01 3.199461340877413074e-01
8.355631374559672198e-01 8.616458501247734603e-01 4.831276980496438944e-01
1.084221883718741175e+00 2.034682403084255020e-01 2.897137225837774777e-01
9.750714600987381298e-01 4.229876794707476129e-01 5.063698020937406064e-01
8.536259765194009752e-01 6.415637727185576900e-01 7.897401336199757482e-01
9.423318079056205443e-01 3.533808101307041594e-01 4.896397926397475509e-01
1.241919901390109215e+00 3.503260115229661076e-01 5.842127925667295330e-01
7.692696386031289135e-01 3.294417610688812337e-01 5.657901127771590710e-01
9.711912825198277810e-01 7.560417823513719826e-01 7.636031860817923955e-02
1.051296600521769653e+00 1.174511341780726914e+00 5.007763404813043717e-01
1.061967990415722429e+00 3.732294946206425879e-01 4.929503540594566413e-01
8.689403941310041013e-01 6.762802266121444861e-01 4.974335624287757329e-01
1.370071788787337708e+00 4.023458569559563158e-01 2.159332122179263569e-01
9.819382432760224155e-01 6.610359567934196434e-01 4.639166080603949749e-01
8.261673138603109479e-01 6.982330622485891647e-01 4.802966635871248613e-01
8.813008662703312179e-01 6.596629837176952726e-01 4.585211868254731593e-01
5.790401930651219997e-01 9.120053375961766351e-01 3.091951852694863057e-01
1.185286603339426259e+00 7.437245770307071568e-01 5.261688143094472858e-01
8.643477527044751696e-01 4.515123495832402134e-01 7.928535747914386977e-01
7.698622843112898906e-01 7.891316217137649414e-01 6.847452618330011065e-01
7.862707339154623165e-01 4.333714088298097900e-01 6.009145870941272616e-01
1.134246284055062670e+00 5.308664138210453798e-01 5.782549784130242010e-01
1.041301945013290098e+00 7.827442897841898617e-01 5.386505390325667664e-01
9.141433349389012086e-01 5.746361687894598891e-01 7.404410909162622012e-01
8.184297682123126139e-01 8.383290946324217785e-01 4.426532582364606228e-01
4.841873132231856447e-01 3.706315448442039640e-01 7.241567404710361755e-01
8.107832630429538945e-01 9.635702918738972000e-01 2.977907536164090541e-01
